2600,faverolles
2100,fayet
2130,fere en tardenois
2450,fesmy le sart
2840,festieux
2110,fieulaine
2000,filain
2120,flavigny le grand et beaurain
2520,flavy le martel
2600,fleury
2590,fluquieres
2670,folembray
2110,fonsommes
2680,fontaine les clercs
2140,fontaine les vervins
2110,fontaine notre dame
2110,fontaine uterte
2170,fontenelle
2540,fontenelle en brie
2290,fontenoy
2590,foreste
2650,fossoy
2870,fourdrain
2760,francilly selency
2140,franqueville
2380,fresnes
2130,fresnes en tardenois
2230,fresnoy le grand
2800,fressancourt
2700,frieres faillouel
2260,froidestrees
2270,froidmont cohartille
2810,gandelu
2430,gauchy
2140,gercy
2260,gergny
2590,germaine
2160,gernicourt
2440,gibercourt
2350,gizy
2400,gland
2160,glennes
2820,goudelancourt les berrieux
2350,goudelancourt les pierrepont
2130,goussancourt
2420,gouy
2210,grand rozoy
2120,grand verly
2350,grandlup et fay
2360,grandrieux
2100,gricourt
2210,grisolles
2140,gronard
2110,grougis
2680,grugies
2190,guignicourt
2120,guise
2300,guivry
2300,guny
2160,guyencourt
2510,hannapes
2480,happencourt
2600,haramont
2140,harcigny
2420,hargicourt
2100,harly
2210,hartennes et taux
2140,hary
2810,hautevesnes
2120,hauteville
2140,haution
2440,hinacourt
2500,hirson
2760,holnon
2720,homblieres
2140,houry
2250,housset
2510,iron
2240,itancourt
2360,iviers
2850,jaulgonne
2490,jeancourt
2140,jeantes
2420,joncourt
2220,jouaignes
2380,jumencourt
2160,jumigny
2480,jussy
2880,juvigny
2190,juvincourt et damary
2540,l epine aux bois
2140,la bouteille
2260,la capelle
2540,la celle sous montmirail
2330,la chapelle monthodon
2570,la chapelle sur chezy
2210,la croix sur ourcq
2800,la fere
2270,la ferte chevresis
2460,la ferte milon
2260,la flamengrie
2500,la herie
2190,la malmaison
2250,la neuville bosmont
2300,la neuville en beine
2250,la neuville housset
2450,la neuville les dorengt
2150,la selve
2140,la vallee au ble
2110,la vallee mulatre
2340,la ville aux bois les dizy
2160,la ville aux bois les pontavert
2880,laffaux
2140,laigny
2590,lanchy
2120,landifay et bertaignemont
2140,landouzy la cour
2140,landouzy la ville
2380,landricourt
2000,laniscourt
2000,laon
2150,lappion
2600,largny sur automne
2210,latilly
2210,launoy
2860,laval en laonnois
2450,lavaqueresse
2600,laversine
2420,le catelet
2850,le charmel
2120,le herie la vieville
2170,le nouvion en thierache
2210,le plessier huleu
2140,le sourd
2340,le thuel
2490,le verguier
2420,lehaucourt
2140,leme
2420,lempire
2260,lerzy
2360,les autels
2170,leschelles
2100,lesdins
2220,lesges
2120,lesquielles saint germain
2120,lesquielles st germain
2380,leuilly sous coucy
2880,leury
2500,leuze
2420,levergies
2220,lhuys
2810,licy clignon
2860,lierval
2350,liesse notre dame
2700,liez
2220,lime
2340,lislet
2320,lizy
2500,logny les aubenton
2600,longpont
2160,longueval barbonval
2190,lor
2600,louatre
2130,loupeigne
2400,lucy le bocage
2140,lugny
2500,luzoir
2440,ly fontaine
2220,maast et violaine
2350,machecourt
2470,macogny
2120,macquigny
2420,magny la fosse
2490,maissemy
2160,maizy
2120,malzy
2300,manicamp
2350,marchais
2540,marchais en brie
2720,marcy
2250,marcy sous marle
2300,marest dampcourt
2130,mareuil en dole
2140,marfontaine
2880,margival
2810,marigny en orxois
2470,marizy saint mard
2470,marizy st mard
2470,marizy sainte genevieve
2470,marizy ste genevieve
2250,marle
2120,marly gomont
2500,martigny
2860,martigny courpierre
2820,mauregny en haye
2800,mayot
2700,mennessis
2190,menneville
2630,mennevret
2200,mercin et vaux
2000,merlieux et fouquerolles
2160,merval
2270,mesbrecourt richecourt
2720,mesnil saint laurent
2720,mesnil st laurent
2160,meurival
2240,mezieres sur oise
2650,mezy moulins
2200,missy aux bois
2350,missy les pierrepont
2880,missy sur aisne
2110,molain
2000,molinchart
2000,monampteuil
2270,monceau le neuf et faucouzy
2840,monceau le waast
2270,monceau les leups
2120,monceau sur oise
2500,mondrepuis
2470,monnes
2000,mons en laonnois
2390,mont d origny
2220,mont notre dame
2360,mont saint jean
2360,mont st jean
2220,mont saint martin
2220,mont st martin
2400,mont saint pere
2400,mont st pere
2820,montaigu
2000,montbavin
2110,montbrehain
2860,montchalons
2340,montcornet
2440,montescourt lizerolles
2540,montfaucon
2600,montgobert
2210,montgru saint hilaire
2210,montgru st hilaire
2860,monthenault
2400,monthiers
2330,monthurel
2110,montigny en arrouaise
2810,montigny l allier
2250,montigny le franc
2290,montigny lengrain
2330,montigny les conde
2250,montigny sous marle
2270,montigny sur crecy
2330,montlevon
2340,montloue
2310,montreuil aux lions
2100,morcourt
2360,morgny en thierache
2290,morsain
2600,mortefontaine
2270,mortiers
2160,moulins
2160,moussy verneuil
2610,moy de l aisne
2210,muret et crouttes
2160,muscourt
2140,nampcelles la cour
2200,nampteuil sous muret
2880,nanteuil la fosse
2210,nanteuil notre dame
2420,nauroy
2400,nesles la montagne
2190,neufchatel sur aisne
2300,neuflieux
2470,neuilly saint front
2470,neuilly st front
2500,neuve maison
2100,neuville saint amand
2100,neuville st amand
2860,neuville sur ailette
2880,neuville sur margival
2390,neuvillette
2150,nizy le comte
2310,nogent l artaud
2400,nogentel
2340,noircourt
2600,noroy sur ourcq
2270,nouvion et catillon
2800,nouvion le comte
2860,nouvion le vineux
2290,nouvron vingre
2120,noyales
2200,noyant et aconin
2160, uilly
2160,oeuilly
2300,ognes
2500,ohis
2600,oigny en valois
2450,oisy
2480,ollezy
2100,omissy
2190,orainville
2860,orgeval
2550,origny en thierache
2390,origny sainte benoite
2390,origny ste benoite
2290,osly courtil
2370,ostel
2160,oulches la vallee foulon
2210,oulchy la ville
2210,oulchy le chateau
2220,paars
2160,paissy
2860,pancy courtecon
2260,papleux
2210,parcy et tigny
2360,parfondeval
2840,parfondru
2160,pargnan
2000,pargny filain
2330,pargny la dhuys
2270,pargny les bois
2240,parpeville
2200,pasly
2470,passy en valois
2850,passy sur marne
2310,pavant
2160,perles
2200,pernant
2630,petit verly
2300,pierremande
2350,pierrepont
2190,pignicourt
2320,pinon
2480,pithon
2240,pleine selve
2200,ploisy
2140,plomion
2860,ployart et vaurseine
2200,pommiers
2160,pont arcy
2380,pont saint mard
2380,pont st mard
2160,pontavert
2490,pontru
2490,pontruet
2270,pouilly sur serre
2110,premont
2320,premontre
2370,presles et boves
2860,presles et thierny
2470,priez
2140,prisces
2120,proisy
2120,proix
2190,prouvais
2190,proviseux et plesnoy
2600,puiseux en retz
2120,puisieux et clanlieu
2300,quierzy
2380,quincy basse
2220,quincy sous le mont
2360,raillimont
2110,ramicourt
2240,regny
2100,remaucourt
2270,remies
2440,remigny
2240,renansart
2340,renneval
2360,resigny
2290,ressons le long
2600,retheuil
2850,reuilly sauvigny
2160,revillon
2110,ribeauville
2240,ribemont
2210,rocourt saint martin
2210,rocourt st martin
2260,rocquigny
2800,rogecourt
2140,rogny
2310,romeny sur marne
2120,romery
2130,roncheres
2160,roucy
2140,rougeries
2590,roupy
2100,rouvroy
2360,rouvroy sur serre
2000,royaucourt et chailvet
2210,rozet saint albin
2210,rozet st albin
2200,rozieres sur crise
2540,rozoy bellevalle
2360,rozoy sur serre
2200,saconin et breuil
2120,sains richaumont
2840,samoussy
2880,sancy les cheminots
2130,saponay
2310,saulchery
2590,savy
2110,seboncourt
2300,selens
2200,septmonts
2410,septvaux
2420,sequehart
2110,serain
2790,seraucourt le grand
2220,serches
2130,sergy
2130,seringes et nesles
2220,sermoise
2700,servais
2160,serval
2240,sery les mezieres
2460,silly la poterie
2300,sinceny
2150,sissonne
2240,sissy
2200,soissons
2340,soize
2470,sommelans
2260,sommeron
2480,sommette eaucourt
2270,sons et roncheres
2580,sorbais
2600,soucy
2160,soupir
2330,saint agnan
2330,st agnan
2260,saint algis
2260,st algis
2300,saint aubin
2300,st aubin
2290,saint bandry
2290,st bandry
2290,saint christophe a berry
2290,st christophe a berry
2360,saint clement
2360,st clement
2820,saint erme outre et ramecourt
2820,st erme outre et ramecourt
2330,saint eugene
2330,st eugene
2810,saint gengoulph
2810,st gengoulph
2410,saint gobain
2410,st gobain
2140,saint gobert
2140,st gobert
2220,saint mard
2220,st mard
2110,saint martin riviere
2110,st martin riviere
2830,saint michel
2830,st michel
2410,saint nicolas aux bois
2410,st nicolas aux bois
2300,saint paul aux bois
2300,st paul aux bois
2600,saint pierre aigle
2600,st pierre aigle
2140,saint pierre les franqueville
2140,st pierre les franqueville
2250,saint pierremont
2250,st pierremont
2100,saint quentin
2100,st quentin
2210,saint remy blanzy
2210,st remy blanzy
2640,saint simon
2640,st simon
2220,saint thibaut
2220,st thibaut
2820,saint thomas
2820,st thomas
2820,sainte croix
2820,ste croix
2340,sainte genevieve
2340,ste genevieve
2350,sainte preuve
2350,ste preuve
2240,surfontaine
2320,suzy
2600,taillefontaine
2220,tannieres
2290,tartiers
2250,tavaux et pontsericourt
2700,tergnier
2880,terny sorny
2140,thenailles
2390,thenelles
2250,thiernu
2810,torcy en valois
2250,toulis et attencourt
2800,travecy
2490,trefcon
2850,trelou sur marne
2460,troesnes
2300,trosly loire
2860,trucy
2640,tugny et pont
2120,tupigny
2300,ugny le gay
2000,urcel
2690,urvillers
2120,vadencourt
2370,vailly sur aisne
2190,variscourt
2290,vassens
2220,vasseny
2160,vassogne
2000,vaucelles et beffecourt
2320,vaudesson
2110,vaux andigny
2590,vaux en vermandois
2320,vauxaillon
2200,vauxbuin
2160,vauxcere
2200,vauxrezis
2220,vauxtin
2490,vendelles
2800,vendeuil
2420,vendhuile
2540,vendieres
2160,vendresse beaulne
2510,venerolles
2200,venizel
2400,verdilly
2490,vermand
2380,verneuil sous coucy
2000,verneuil sur serre
2800,versigny
2140,vervins
2350,vesles et caumont
2840,veslud
2810,veuilly la poterie
2290,vezaponin
2130,vezilly
2290,vic sur aisne
2210,vichel nanteuil
2160,viel arcy
2540,viels maisons
2210,vierzy
2540,viffort
2340,vigneux hocquet
2220,ville savoye
2210,villemontoire
2200,villeneuve saint germain
2200,villeneuve st germain
2130,villeneuve sur fere
2300,villequier aumont
2420,villeret
2130,villers agron aiguizy
2600,villers cotterets
2160,villers en prayeres
2600,villers helon
2240,villers le sec
2120,villers les guise
2590,villers saint christophe
2590,villers st christophe
2130,villers sur fere
2310,villiers saint denis
2310,villiers st denis
2340,vincy reuil et magny
2300,viry noureuil
2870,vivaise
2600,vivieres
2140,voharies
2860,vorges
2140,voulpaix
2250,voyenne
2880,vregny
2880,vuillery
2630,wassigny
2830,watigny
2120,wiege faty
2500,wimy
2320,wissignicourt
3200,abrest
3210,agonges
3360,ainay le chateau
3120,andelaroche
3380,archignat
3120,arfeuilles
3420,arpheuilles saint priest
3420,arpheuilles st priest
3250,arronnes
3460,aubigny
3190,audes
3460,aurouer
3210,autry issards
3000,avermes
3130,avrilly
3460,bagneux
3140,barberier
3120,barrais bussolles
3500,bayet
3230,beaulon
3390,beaune d allier
3800,begues
3330,bellenaves
3700,bellerive sur allier
3130,bert
3340,bessay sur allier
3210,besson
3170,bezenet
3120,billezois
3260,billy
3800,biozat
3170,bizeneuille
3390,blomard
3300,bost
3150,bouce
3160,bourbon l archambault
3360,braize
3500,bransat
3210,bresnay
3000,bressolles
3110,brout vernet
3700,brugheas
3270,busset
3440,buxieres les mines
3350,cerilly
3500,cesset
3370,chamberat
3170,chamblet
3140,chantelle
3340,chapeau
3390,chappes
3140,chareil cintrat
3110,charmeil
3800,charmes
3140,charroux
3510,chassenard
3320,chateau sur allier
3500,chatel de neuvre
3250,chatel montagne
3220,chatelperron
3120,chatelus
3210,chatillon
3440,chavenon
3220,chavroches
3370,chazemais
3210,chemilly
3230,chevagnes
3140,chezelle
3230,chezy
3330,chirat l eglise
3450,chouvigny
3220,cindre
3110,cognat lyonne
3600,colombier
3600,commentry
3500,contigny
3430,cosne d allier
3000,coulandon
3470,coulanges
3320,couleuvre
3370,courcais
3330,coutansouze
3160,couzon
3150,crechy
3240,cressanges
3300,creuzier le neuf
3300,creuzier le vieux
3300,cusset
3140,deneuille les chantelle
3170,deneuille les mines
3630,desertines
3240,deux chaises
3290,diou
3410,domerat
3290,dompierre sur besbre
3170,doyet
3120,droiturier
3310,durdat larequille
3450,ebreuil
3330,echassieres
3110,escurolles
3110,espinasse vozelle
3190,estivareilles
3140,etroussat
3250,ferrieres sur sichon
3140,fleuriel
3140,fourilles
3160,franchesse
3800,gannat
3230,gannay sur loire
3230,garnat sur engievre
3400,gennetines
3210,gipcy
3190,givarlais
3340,gouise
3270,hauterive
3190,herisson
3380,huriel
3600,hyds
3360,isle et bardais
3120,isserpent
3220,jaligny sur besbre
3800,jenzat
3600,la celle
3250,la chabanne
3380,la chapelaude
3300,la chapelle
3230,la chapelle aux chasses
3340,la ferte hauterive
3250,la guillermie
3420,la petite marche
3500,lafeline
3450,lalizolle
3380,lamaids
3150,langy
3120,lapalisse
3250,laprugne
3100,lavault sainte anne
3100,lavault ste anne
3250,lavoine
3130,le bouchaud
3350,le brethon
3120,le breuil
3130,le donjon
3800,le mayet d ecole
3250,le mayet de montagne
3240,le montet
3130,le pin
3240,le theil
3200,le vernet
3320,le veurdre
3350,le vilhain
3130,lenax
3360,letelon
3130,liernolles
3410,lignerolles
3320,limoise
3130,loddes
3500,loriges
3500,louchy montfand
3350,louroux bourbonnais
3600,louroux de beaune
3330,louroux de bouble
3190,louroux hodement
3130,luneau
3320,lurcy levis
3230,lusigny
3260,magnet
3190,maillet
3600,malicorne
3260,marcenat
3420,marcillat en combraille
3210,marigny
3270,mariol
3800,mazerier
3420,mazirat
3360,meaulne
3500,meillard
3210,meillers
3340,mercy
3370,mesples
3510,molinet
3300,molles
3140,monestier
